0
0
0
0
0
0
0
3,58
7,16
10,74
45,0667
90,1333
124,46
144,907
72,4533
92,9
66,88
33,44
7,42
4,94667
2,47333
0
0
0
0
0
0
0
0
0
0
5
10
15
68,3533
136,707
190,06
246,14
123,07
179,15
129,793
64,8967
15,54
10,36
5,18
0
0
0
0
0
0
0
0
0
0
6,70333
13,4067
20,11
77,1067
154,213
211,21
279,18
139,59
207,56
149,453
74,7267
16,62
11,08
5,54
0
0
0
0
0
0
0
0
0
0
7,28667
14,5733
21,86
83,3533
166,707
228,2
297,547
148,773
218,12
156,987
78,4933
17,36
11,5733
5,78667
0
0
0
0
0
0
0
0
0
0
5,29333
10,5867
15,88
62,6867
125,373
172,18
210,607
105,303
143,73
103,547
51,7733
11,59
7,72667
3,86333
0
0
0
0
0
0
0
0
0
0
3,22667
6,45333
9,68
37,1167
74,2333
101,67
124,327
62,1633
84,82
61,0333
30,5167
6,73
4,48667
2,24333
0
0
0
0
0
0
0
0
0
0
6,26
12,52
18,78
41,52
83,04
105,78
135,647
67,8233
97,69
77,4267
38,7133
18,45
12,3
6,15
0
0
0
0
0
0
0
0
0
0
6,31667
12,6333
18,95
39,8667
79,7333
100,65
73,2033
146,407
118,96
96,5867
48,2933
25,92
17,28
8,64
0
0
0
0
0
0
0
0
0
0
11,3833
22,7667
34,15
56,2833
112,567
134,7
165,64
82,82
113,76
98,7733
49,3867
34,4
22,9333
11,4667
0
0
0
0
0
0
0
0
0
0
17,3167
34,6333
51,95
77,7033
155,407
181,16
230,487
115,243
164,57
138,46
69,23
43,12
31,4467
15,7233
4,05
2,7
5,4
4,05
2,7
1,35
0
0
0
0
13,24
26,48
39,72
40,8767
81,7533
82,91
101,613
50,8067
69,51
64,1467
32,0733
26,71
20,4333
10,2167
3,94
2,62667
5,25333
3,94
2,62667
1,31333
0
0
0
0
8,38
16,76
25,14
38,8767
77,7533
91,49
112,333
56,1667
77,01
65,12
32,56
20,67
15,2667
7,63333
2,23
1,48667
2,97333
2,23
1,48667
0,743333
0
0
0
0
9,15667
18,3133
27,47
30,9433
61,8867
65,36
43,8967
87,7933
66,33
64,08
32,04
29,79
21,48
10,74
2,43
1,62
3,24
2,43
1,62
0,81
0
0
0
0
9,63333
19,2667
28,9
54,6867
109,373
135,16
158,253
79,1267
102,22
85,8933
42,9467
26,62
20,0933
10,0467
3,52
2,34667
4,69333
3,52
2,35333
1,17667
0,01
0,00666667
0,0133333
0,01
14,3933
28,7867
43,17
70,99
141,98
169,8
223,613
111,807
165,62
137,773
68,8867
41,04
29,44
14,72
3,12
2,08
4,16
3,12
2,08
1,04
0
0
0
0
18,7567
37,5133
56,27
86,4433
172,887
203,06
259,5
129,75
186,19
153,68
76,84
44,33
33,5267
16,7633
5,96
3,97333
7,94667
5,96
3,98
1,99
0,01
0,00666667
0,0133333
0,01
11,15
22,3
33,44
54,8067
109,613
130,98
89,2067
178,413
136,64
118,98
59,49
41,83
29,96
14,98
3,11
2,07333
4,14667
3,11
2,07333
1,03667
0
0
0
0
16,8767
33,7533
50,63
63,9933
127,987
141,35
96,9867
193,973
149,61
132,727
66,3633
49,48
36,5667
18,2833
5,37
3,58
7,16
5,37
3,58
1,79
0
0
0
0
15,4467
30,8933
46,34
49,95
99,9
103,51
70,2433
140,487
107,22
101,053
50,5267
44,36
34,2
17,1
6,94
4,62667
9,25333
6,94
4,62667
2,31333
0
0
0
0
16,5767
33,1533
49,73
55,6367
111,273
117,18
78,1967
156,393
117,41
112,38
56,19
51,16
35,6733
17,8367
2,35
1,56667
3,13333
2,35
1,56667
0,783333
0
0
0
0
21,8633
43,7267
65,59
91,5067
183,013
208,93
140,627
281,253
212,95
185,58
92,79
65,42
49,36
24,68
8,62
5,74667
11,4933
8,62
5,74667
2,87333
0
0
0
0
18,2267
36,4533
54,68
45,0467
90,0933
80,46
57,95
115,9
93,39
99,1733
49,5867
55,37
40,5467
20,2733
5,45
3,63333
7,26667
5,45
3,63333
1,81667
0
0
0
0
18,9633
37,9267
56,89
71,4667
142,933
157,51
208,013
104,007
154,51
145,393
72,6967
63,58
45,9267
22,9633
5,31
3,54
7,08
5,31
3,54
1,77
0
0
0
0
19,9567
39,9133
59,87
71,7433
143,487
155,36
205,487
102,743
152,87
141,52
70,76
59,41
44,9467
22,4733
8,01
10,6733
5,33667
8
5,33333
2,66667
0
0
0
0
19,0733
38,1467
57,22
65,0833
130,167
138,03
180,007
90,0033
131,98
125,193
62,5967
55,81
42,96
21,48
8,63
5,75333
11,5067
8,63
5,75333
2,87667
0
0
0
0
17,02
34,04
51,06
56,5967
113,193
118,73
151,56
75,78
108,61
101,433
50,7167
43,54
35,0333
17,5167
9,01
12,0067
6,00333
9
6
3
0
0
0
0
20,33
40,66
60,99
68,61
137,22
144,84
98,6967
197,393
151,25
140,007
70,0033
58,76
41,44
20,72
3,4
2,26667
4,53333
3,4
2,26667
1,13333
0
0
0
0
23,45
46,9
70,35
94,3167
188,633
212,6
260,453
130,227
178,08
161,7
80,85
64,47
47,2733
23,6367
6,44
4,29333
8,58667
6,44
4,29333
2,14667
0
0
0
0
11,72
23,44
35,16
44,92
89,84
99,6
122,253
61,1267
83,78
77,4067
38,7033
32,33
23
11,5
2,17
1,44667
2,89333
2,17
1,44667
0,723333
0
0
0
0
18,7933
37,5867
56,38
81,18
162,36
187,16
230,347
115,173
158,36
144,167
72,0833
57,89
40,6533
20,3267
3,09
2,06
4,12
3,09
2,06
1,03
0
0
0
0
16,0833
32,1667
48,25
51,4767
102,953
106,18
132,273
66,1367
92,23
89,4067
44,7033
41,88
29,32
14,66
2,1
1,4
2,8
2,1
1,4
0,7
0
0
0
0
6,11
12,22
18,33
41,6533
83,3067
106,63
130,887
65,4433
89,7
70,7267
35,3633
16,39
10,9267
5,46333
0
0
0
0
0,00333333
0,00666667
0,01
0,00666667
0,00333333
0
4,95333
9,90667
14,86
38,3833
76,7667
100,29
79,9867
159,973
139,67
113,073
56,5367
29,94
19,96
9,98
0
0
0
0
0,00333333
0,00666667
0,01
0,00666667
0,00333333
0
10,7233
21,4467
32,17
85,9233
171,847
225,6
284,087
142,043
200,53
160,633
80,3167
40,42
26,9467
13,4733
0
0
0
0
0
0
0
0
0
0
6,75333
13,5067
20,26
39,47
78,94
98,15
120,08
60,04
81,97
63,98
31,99
14
9,33333
4,66667
0
0,00333333
0,00666667
0,01
